mid,buyNum,buyMoney,buyTotal,buyTime,buyNote,buyType,byMid,byName,orderNumber,aliOrderNum,byMoneymemberMoney
193795,900,500,,2016-06-22T12:50:17.029Z,"","1",199978,"丫丫",,,
898104,900,500,,2016-07-04T08:18:42.573Z,"","1",199978,"丫丫",,,
245800,900,500,,2016-07-05T15:54:48.693Z,"","1",199978,"丫丫",,,
924181,900,500,,2016-07-10T15:20:54.494Z,"","1",199978,"丫丫",,,
165241,900,500,,2016-07-07T03:22:10.567Z,"","1",199978,"丫丫",,,
670094,900,500,,2016-07-06T09:40:07.515Z,"","1",199978,"丫丫",,,
675288,900,500,,2016-07-03T14:51:18.555Z,"","1",199978,"丫丫",,,
686543,900,500,,2016-07-10T12:05:08.292Z,"","1",199978,"丫丫",,,
399720,900,500,,2016-07-09T12:15:34.621Z,"","1",199978,"丫丫",,,
875717,900,500,,2016-07-05T01:58:59.549Z,"","1",199978,"丫丫",,,
555188,900,500,,2016-06-29T05:56:19.083Z,"","1",199978,"丫丫",,,
955813,900,500,,2016-07-11T02:47:43.935Z,"","1",199978,"丫丫",,,
696037,900,500,,2016-07-02T09:06:48.794Z,"","1",199978,"丫丫",,,
227107,900,500,,2016-07-06T02:34:51.837Z,"","1",199978,"丫丫",,,
962455,900,500,,2016-07-04T15:52:10.635Z,"","1",199978,"丫丫",,,
937535,900,500,,2016-07-01T15:42:08.919Z,"","1",199978,"丫丫",,,
679113,900,500,,2016-07-06T04:23:58.215Z,"","1",199978,"丫丫",,,
601060,900,500,,2016-07-10T08:09:15.767Z,"","1",199978,"丫丫",,,
432395,900,500,,2016-07-05T14:07:51.796Z,"","1",199978,"丫丫",,,
993018,900,500,,2016-06-23T07:42:30.465Z,"","1",199978,"丫丫",,,
344848,900,500,,2016-07-06T14:14:50.306Z,"","1",199978,"丫丫",,,
426090,900,500,,2016-07-09T04:17:26.913Z,"","1",199978,"丫丫",,,
749446,900,500,,2016-06-20T14:09:35.342Z,"","1",199978,"丫丫",,,
123948,900,500,,2016-06-30T01:07:06.977Z,"","1",199978,"丫丫",,,
911562,900,500,,2016-06-26T06:18:15.393Z,"","1",199978,"丫丫",,,
796833,900,500,,2016-07-05T15:17:09.976Z,"","1",199978,"丫丫",,,
512410,900,500,,2016-06-13T01:19:01.321Z,"","1",965479,"超超",,,
761394,900,500,,2016-07-10T03:41:54.161Z,"","1",199978,"丫丫",,,
233752,900,500,,2016-06-22T13:11:15.731Z,"","1",199978,"丫丫",,,
599721,900,500,,2016-06-27T09:27:08.943Z,"","1",199978,"丫丫",,,
474420,900,500,,2016-07-06T12:14:52.663Z,"","1",199978,"丫丫",,,
850649,900,500,,2016-07-01T04:43:04.187Z,"","1",965479,"超超",,,
719951,900,500,,2016-06-19T02:12:26.976Z,"","1",199978,"丫丫",,,
795303,900,500,,2016-06-25T07:22:24.914Z,"","1",199978,"丫丫",,,
915213,900,500,,2016-07-10T15:19:32.440Z,"","1",199978,"丫丫",,,
600304,900,500,,2016-07-04T06:03:32.078Z,"","1",199978,"丫丫",,,
300908,900,500,,2016-07-08T10:43:58.825Z,"","1",199978,"丫丫",,,
518802,900,500,,2016-06-14T06:34:00.133Z,"","1",199978,"丫丫",,,
776627,900,500,,2016-07-11T05:11:08.036Z,"","1",199978,"丫丫",,,
813872,900,500,,2016-07-07T11:49:40.301Z,"","1",199978,"丫丫",,,
417818,900,500,,2016-07-08T10:42:30.120Z,"","1",199978,"丫丫",,,
234907,900,500,,2016-06-29T14:37:03.565Z,"","1",199978,"丫丫",,,
954597,900,500,,2016-06-16T08:14:55.979Z,"","1",199978,"丫丫",,,
641199,900,500,,2016-07-05T12:02:29.762Z,"","1",199978,"丫丫",,,
953696,900,500,,2016-07-04T06:15:39.275Z,"","1",199978,"丫丫",,,
773439,900,500,,2016-07-05T12:30:55.788Z,"","1",199978,"丫丫",,,
342701,900,500,,2016-07-05T04:39:38.193Z,"","1",199978,"丫丫",,,
111780,900,500,,2016-06-09T07:51:00.258Z,"","1",965479,"超超",,,
525159,900,500,,2016-07-10T10:15:16.015Z,"","1",199978,"丫丫",,,
195792,900,500,,2016-07-05T03:16:10.715Z,"","1",199978,"丫丫",,,
431020,900,500,,2016-07-06T15:44:27.231Z,"","1",199978,"丫丫",,,
867561,900,500,,2016-07-10T08:35:20.955Z,"","1",199978,"丫丫",,,
899696,900,500,,2016-07-06T12:44:32.722Z,"","1",199978,"丫丫",,,
244870,900,500,,2016-07-09T05:11:02.946Z,"","1",199978,"丫丫",,,
615707,900,500,,2016-06-11T03:35:49.935Z,"","1",965479,"超超",,,
688665,900,500,,2016-07-09T08:02:26.876Z,"","1",199978,"丫丫",,,
495368,900,500,,2016-07-04T04:35:36.763Z,"","1",199978,"丫丫",,,
957245,900,500,,2016-07-08T02:45:42.381Z,"","1",199978,"丫丫",,,
858102,900,500,,2016-07-09T14:47:31.269Z,"","1",199978,"丫丫",,,
988167,900,500,,2016-06-25T02:14:25.325Z,"","1",199978,"丫丫",,,
834429,900,500,,2016-07-09T03:30:25.243Z,"","1",199978,"丫丫",,,
337698,900,500,,2016-06-10T03:20:12.632Z,"","1",692829,"图图",,,
603764,900,500,,2016-07-08T09:38:53.769Z,"","1",199978,"丫丫",,,
799803,900,500,,2016-06-29T11:49:22.921Z,"","1",199978,"丫丫",,,
173613,900,500,,2016-06-11T03:25:56.006Z,"","1",965479,"超超",,,
558619,500,500,,2016-06-02T09:12:39.114Z,"公司活动赠送","1",908013,"客户经理乖乖",,,
139105,900,500,,2016-06-27T03:43:38.027Z,"","1",199978,"丫丫",,,
832480,900,500,,2016-06-12T03:31:52.650Z,"","1",965479,"超超",,,
335451,900,500,,2016-07-04T15:43:19.185Z,"","1",199978,"丫丫",,,
902655,900,500,,2016-07-10T06:40:13.433Z,"","1",199978,"丫丫",,,
905129,900,500,,2016-06-08T06:33:53.390Z,"","1",908013,"客户经理乖乖",,,
167997,900,500,,2016-07-03T15:09:55.976Z,"","1",199978,"丫丫",,,
533521,900,500,,2016-07-06T10:36:33.937Z,"","1",199978,"丫丫",,,
827116,900,500,,2016-07-06T04:29:46.522Z,"","1",199978,"丫丫",,,
802503,900,500,,2016-06-07T05:25:15.767Z,"","1",908013,"客户经理乖乖",,,
101267,900,500,,2016-07-05T10:48:19.736Z,"","1",199978,"丫丫",,,
714328,900,500,,2016-06-16T12:34:56.420Z,"","1",199978,"丫丫",,,
451196,900,500,,2016-07-09T14:41:11.857Z,"","1",199978,"丫丫",,,
683974,900,500,,2016-07-04T12:37:36.218Z,"","1",199978,"丫丫",,,
709603,900,500,,2016-06-15T11:16:01.861Z,"","1",156172,"客户经理佳佳",,,
432854,900,500,,2016-07-08T13:39:06.608Z,"","1",199978,"丫丫",,,
567594,900,500,,2016-07-03T05:52:21.110Z,"","1",199978,"丫丫",,,
518670,900,500,,2016-07-09T01:17:37.520Z,"","1",199978,"丫丫",,,
757084,900,500,,2016-06-07T15:57:32.625Z,"","1",965479,"超超",,,
663226,900,500,,2016-06-22T10:13:59.600Z,"","1",199978,"丫丫",,,
824697,900,500,,2016-07-09T10:59:40.791Z,"","1",199978,"丫丫",,,
862168,900,500,,2016-07-02T13:24:27.917Z,"","1",199978,"丫丫",,,
936384,900,500,,2016-07-09T14:02:25.077Z,"","1",199978,"丫丫",,,
198427,900,500,,2016-06-23T08:40:44.094Z,"","1",199978,"丫丫",,,
243552,900,500,,2016-07-09T13:16:02.806Z,"","1",199978,"丫丫",,,
198428,900,500,,2016-06-27T15:27:52.342Z,"","1",199978,"丫丫",,,
674979,900,500,,2016-06-30T03:36:13.663Z,"","1",199978,"丫丫",,,
447960,900,500,,2016-07-08T04:38:17.677Z,"","1",199978,"丫丫",,,
808002,900,500,,2016-07-02T14:58:35.097Z,"","1",199978,"丫丫",,,
283854,900,500,,2016-07-09T10:34:36.645Z,"","1",199978,"丫丫",,,
862782,900,500,,2016-07-06T04:36:13.276Z,"","1",199978,"丫丫",,,
290564,900,500,,2016-07-07T06:42:03.130Z,"","1",199978,"丫丫",,,
252081,900,500,,2016-07-10T07:15:15.687Z,"","1",199978,"丫丫",,,
470365,900,500,,2016-06-13T06:15:37.445Z,"","1",692829,"图图",,,
310075,900,500,,2016-07-05T05:37:42.832Z,"","1",199978,"丫丫",,,
382773,900,500,,2016-07-05T11:37:51.461Z,"","1",199978,"丫丫",,,
447074,900,500,,2016-07-09T05:11:50.322Z,"","1",199978,"丫丫",,,
118542,900,500,,2016-06-30T04:28:37.023Z,"","1",418869,"客户经理冬冬",,,
349319,900,500,,2016-06-04T08:30:38.319Z,"","1",908013,"客户经理乖乖",,,
206630,900,500,,2016-06-09T08:28:19.472Z,"","1",908013,"客户经理乖乖",,,
387317,900,500,,2016-07-09T09:39:38.908Z,"","1",199978,"丫丫",,,
581314,900,500,,2016-07-02T03:35:46.222Z,"","1",199978,"丫丫",,,
777040,900,500,,2016-07-08T07:18:51.332Z,"","1",199978,"丫丫",,,
593615,900,500,,2016-07-06T07:02:18.877Z,"","1",199978,"丫丫",,,
383951,900,500,,2016-07-06T12:26:47.685Z,"","1",199978,"丫丫",,,
504727,900,500,,2016-07-05T04:54:42.365Z,"","1",199978,"丫丫",,,
670272,900,500,,2016-07-09T05:12:15.112Z,"","1",199978,"丫丫",,,
172421,900,500,,2016-06-26T14:28:16.629Z,"","1",199978,"丫丫",,,
494417,900,500,,2016-07-09T11:37:52.823Z,"","1",199978,"丫丫",,,
257070,900,500,,2016-06-28T06:26:38.429Z,"","1",199978,"丫丫",,,
398981,900,500,,2016-07-09T01:49:41.980Z,"","1",199978,"丫丫",,,
670475,900,500,,2016-06-26T02:06:50.796Z,"","1",199978,"丫丫",,,
723937,900,500,,2016-06-19T13:04:30.725Z,"","1",199978,"丫丫",,,
754196,900,500,,2016-07-09T11:45:49.710Z,"","1",199978,"丫丫",,,
912485,900,500,,2016-06-24T09:52:10.559Z,"","1",199978,"丫丫",,,
732323,900,500,,2016-06-24T09:36:50.138Z,"","1",199978,"丫丫",,,
389085,500,500,,2016-06-04T03:22:56.702Z,"公司赠送","1",965479,"超超",,,
630136,900,500,,2016-07-08T10:16:07.057Z,"","1",199978,"丫丫",,,
187866,900,500,,2016-06-06T15:04:19.854Z,"","1",692829,"图图",,,
844178,900,500,,2016-07-09T09:38:53.491Z,"","1",199978,"丫丫",,,
227127,900,500,,2016-06-30T08:28:44.256Z,"","1",156172,"客户经理佳佳",,,
802530,900,500,,2016-06-22T02:33:44.859Z,"","1",199978,"丫丫",,,
994642,900,500,,2016-06-10T12:08:23.181Z,"","1",156172,"客户经理佳佳",,,
170402,900,500,,2016-07-10T11:39:27.865Z,"","1",199978,"丫丫",,,
350421,900,500,,2016-07-06T14:45:06.835Z,"","1",199978,"丫丫",,,
587319,900,500,,2016-06-18T08:58:16.902Z,"","1",199978,"丫丫",,,
602040,900,500,,2016-07-09T12:44:12.242Z,"","1",199978,"丫丫",,,
842603,900,500,,2016-07-05T07:08:25.120Z,"","1",199978,"丫丫",,,
854557,900,500,,2016-06-20T03:54:25.574Z,"","1",199978,"丫丫",,,
929425,900,500,,2016-06-27T02:55:39.385Z,"","1",199978,"丫丫",,,
249495,900,500,,2016-06-16T02:20:34.372Z,"","1",156172,"客户经理佳佳",,,
290684,900,500,,2016-07-04T06:21:48.650Z,"","1",199978,"丫丫",,,
878362,900,500,,2016-07-09T09:17:03.586Z,"7月8日补","1",199978,"丫丫",,,
928207,900,500,,2016-07-11T04:42:48.970Z,"","1",199978,"丫丫",,,
444192,900,500,,2016-07-10T10:40:41.228Z,"","1",199978,"丫丫",,,
529081,900,500,,2016-07-09T04:12:15.530Z,"","1",199978,"丫丫",,,
258211,900,500,,2016-07-08T01:20:31.650Z,"","1",199978,"丫丫",,,
405212,900,500,,2016-07-06T14:19:30.450Z,"","1",199978,"丫丫",,,
805902,900,500,,2016-06-22T13:40:30.227Z,"","1",199978,"丫丫",,,
595127,900,500,,2016-07-07T09:46:18.369Z,"","1",199978,"丫丫",,,
887084,900,500,,2016-07-08T15:07:39.317Z,"","1",199978,"丫丫",,,
856763,900,500,,2016-06-26T10:15:04.884Z,"","1",199978,"丫丫",,,
496832,900,500,,2016-07-08T07:22:42.158Z,"","1",199978,"丫丫",,,
721177,900,500,,2016-06-12T02:04:13.731Z,"","1",908013,"客户经理乖乖",,,
526772,900,500,,2016-06-16T01:43:32.814Z,"","1",156172,"客户经理佳佳",,,
472442,900,500,,2016-07-01T02:04:50.298Z,"","1",670288,"客户经理小五",,,
471155,900,500,,2016-06-18T09:42:11.352Z,"","1",199978,"丫丫",,,
109794,900,500,,2016-06-11T04:07:21.026Z,"","1",908013,"客户经理乖乖",,,
325684,900,500,,2016-07-10T10:19:32.009Z,"","1",199978,"丫丫",,,
206990,900,500,,2016-07-04T10:47:04.117Z,"","1",199978,"丫丫",,,
954801,900,500,,2016-06-06T05:34:31.217Z,"","1",908013,"客户经理乖乖",,,
144387,900,500,,2016-06-20T10:43:22.792Z,"","1",199978,"丫丫",,,
916395,900,500,,2016-06-14T08:43:29.021Z,"","1",908013,"客户经理乖乖",,,
803728,900,500,,2016-07-08T11:09:15.681Z,"","1",199978,"丫丫",,,
241383,900,500,,2016-07-06T13:10:10.933Z,"","1",199978,"丫丫",,,
599485,900,500,,2016-07-09T05:45:49.252Z,"","1",199978,"丫丫",,,
816910,900,500,,2016-07-06T10:05:16.202Z,"","1",199978,"丫丫",,,
392830,900,500,,2016-07-07T11:48:11.792Z,"","1",199978,"丫丫",,,
611198,900,500,,2016-06-06T12:39:03.996Z,"","1",965479,"超超",,,
838505,900,500,,2016-06-26T08:07:17.602Z,"","1",199978,"丫丫",,,
282363,900,500,,2016-07-02T13:49:06.382Z,"","1",199978,"丫丫",,,
182715,900,500,,2016-06-26T09:06:06.679Z,"","1",199978,"丫丫",,,
318752,900,500,,2016-07-10T09:56:27.707Z,"","1",199978,"丫丫",,,
218991,900,500,,2016-07-06T04:28:06.061Z,"","1",199978,"丫丫",,,
978297,900,500,,2016-07-08T03:10:13.428Z,"","1",199978,"丫丫",,,
515230,900,500,,2016-07-05T10:57:25.924Z,"","1",199978,"丫丫",,,
526395,900,500,,2016-06-05T06:01:19.002Z,"","1",908013,"客户经理乖乖",,,
405097,900,500,,2016-07-08T01:59:06.240Z,"","1",199978,"丫丫",,,
108080,900,500,,2016-07-09T04:04:16.476Z,"","1",199978,"丫丫",,,
787191,900,500,,2016-06-26T10:48:47.314Z,"","1",199978,"丫丫",,,
852384,900,500,,2016-07-04T05:46:10.535Z,"","1",199978,"丫丫",,,
908245,900,500,,2016-07-06T12:50:47.045Z,"","1",199978,"丫丫",,,
107582,900,500,,2016-07-07T06:14:33.103Z,"","1",199978,"丫丫",,,
826495,900,500,,2016-06-29T04:55:07.423Z,"","1",199978,"丫丫",,,
989246,900,500,,2016-07-07T09:34:59.945Z,"","1",199978,"丫丫",,,
270369,900,500,,2016-07-07T09:51:01.487Z,"","1",199978,"丫丫",,,
879355,900,500,,2016-06-26T03:14:03.580Z,"","1",199978,"丫丫",,,
188340,900,500,,2016-07-08T05:35:49.529Z,"","1",199978,"丫丫",,,
366037,900,500,,2016-06-20T07:08:34.429Z,"","1",199978,"丫丫",,,
602435,900,500,,2016-06-04T11:02:16.715Z,"","1",908013,"客户经理乖乖",,,
842300,900,500,,2016-06-27T09:09:22.440Z,"","1",199978,"丫丫",,,
454341,900,500,,2016-06-26T04:30:49.074Z,"","1",199978,"丫丫",,,
390410,900,500,,2016-07-03T04:29:04.213Z,"","1",199978,"丫丫",,,
329162,900,500,,2016-07-08T11:56:15.196Z,"","1",199978,"丫丫",,,
943700,900,500,,2016-06-30T09:28:08.473Z,"","1",418869,"客户经理冬冬",,,
269449,900,500,,2016-07-07T13:37:08.916Z,"","1",199978,"丫丫",,,
970888,900,500,,2016-06-14T13:07:47.975Z,"","1",199978,"丫丫",,,
489994,900,500,,2016-07-04T13:52:43.240Z,"","1",199978,"丫丫",,,
902857,900,500,,2016-07-06T13:13:38.614Z,"","1",199978,"丫丫",,,
618587,900,500,,2016-06-17T14:28:10.438Z,"","1",199978,"丫丫",,,
930209,900,500,,2016-07-09T10:55:11.407Z,"","1",199978,"丫丫",,,
315472,900,500,,2016-07-03T04:58:04.092Z,"","1",199978,"丫丫",,,
329014,900,500,,2016-06-29T15:26:57.349Z,"","1",199978,"丫丫",,,
124509,900,500,,2016-07-06T14:42:54.750Z,"","1",199978,"丫丫",,,
278388,900,500,,2016-06-24T07:03:38.533Z,"","1",199978,"丫丫",,,
166219,900,500,,2016-07-05T05:08:08.598Z,"","1",199978,"丫丫",,,
519650,900,500,,2016-07-07T09:37:57.123Z,"","1",199978,"丫丫",,,
306067,900,500,,2016-07-05T10:27:53.876Z,"","1",199978,"丫丫",,,
846477,900,500,,2016-07-07T11:44:01.112Z,"","1",199978,"丫丫",,,
698371,900,500,,2016-06-12T06:04:34.446Z,"","1",908013,"客户经理乖乖",,,
704325,900,500,,2016-06-05T06:22:25.220Z,"","1",908013,"客户经理乖乖",,,
600192,900,500,,2016-07-07T04:56:45.372Z,"","1",199978,"丫丫",,,
863320,900,500,,2016-07-06T07:04:55.108Z,"","1",199978,"丫丫",,,
343671,900,500,,2016-06-29T04:39:41.783Z,"","1",199978,"丫丫",,,
367819,900,500,,2016-07-01T15:40:20.695Z,"","1",199978,"丫丫",,,
793006,900,500,,2016-06-30T02:13:00.130Z,"","1",199978,"丫丫",,,
343743,900,500,,2016-06-15T12:41:13.319Z,"","1",199978,"丫丫",,,
719353,900,500,,2016-07-05T14:28:33.267Z,"","1",199978,"丫丫",,,
853821,900,500,,2016-06-04T12:16:04.151Z,"","1",908013,"客户经理乖乖",,,
985625,900,500,,2016-06-04T14:08:49.396Z,"","1",965479,"超超",,,
388153,900,500,,2016-07-08T13:17:13.242Z,"","1",199978,"丫丫",,,
123086,900,500,,2016-07-08T14:47:44.968Z,"","1",199978,"丫丫",,,
550812,900,500,,2016-06-24T05:51:11.677Z,"","1",199978,"丫丫",,,
398073,900,500,,2016-07-01T14:38:34.650Z,"","1",199978,"丫丫",,,
133862,900,500,,2016-07-10T09:17:56.646Z,"","1",199978,"丫丫",,,
441155,900,500,,2016-07-11T02:21:22.057Z,"","1",199978,"丫丫",,,
225199,900,500,,2016-07-08T15:44:28.559Z,"","1",199978,"丫丫",,,
911526,900,500,,2016-07-09T15:55:19.065Z,"","1",199978,"丫丫",,,
869007,900,500,,2016-07-09T11:39:40.298Z,"","1",199978,"丫丫",,,
218854,900,500,,2016-07-10T08:06:51.824Z,"","1",199978,"丫丫",,,
195909,900,500,,2016-07-09T13:51:43.917Z,"","1",199978,"丫丫",,,
855374,900,500,,2016-07-05T12:26:48.731Z,"","1",199978,"丫丫",,,
777883,900,500,,2016-07-04T12:09:55.755Z,"","1",199978,"丫丫",,,
667138,900,500,,2016-06-08T02:09:10.704Z,"","1",908013,"客户经理乖乖",,,
900562,900,500,,2016-07-10T03:38:46.703Z,"","1",199978,"丫丫",,,
358923,900,500,,2016-07-02T13:25:56.932Z,"","1",199978,"丫丫",,,
828363,900,500,,2016-07-04T07:15:13.938Z,"","1",199978,"丫丫",,,
185297,900,500,,2016-06-27T15:14:19.799Z,"","1",199978,"丫丫",,,
412724,900,500,,2016-06-07T15:38:32.392Z,"","1",965479,"超超",,,
486193,900,500,,2016-06-19T08:03:44.565Z,"","1",199978,"丫丫",,,
181457,900,500,,2016-07-10T13:49:32.845Z,"","1",199978,"丫丫",,,
929243,900,500,,2016-06-10T02:42:10.405Z,"","1",908013,"客户经理乖乖",,,
649917,900,500,,2016-07-05T14:09:07.624Z,"","1",199978,"丫丫",,,
164365,900,500,,2016-06-15T05:07:07.658Z,"","1",199978,"丫丫",,,
560914,900,500,,2016-07-09T12:42:57.996Z,"","1",199978,"丫丫",,,
731673,900,500,,2016-06-07T04:04:06.549Z,"","1",965479,"超超",,,
622927,900,500,,2016-07-08T06:15:52.191Z,"","1",199978,"丫丫",,,
787371,900,500,,2016-07-09T10:10:58.136Z,"","1",199978,"丫丫",,,
282476,900,500,,2016-07-05T10:25:01.025Z,"","1",199978,"丫丫",,,
305707,900,500,,2016-07-10T03:35:37.681Z,"","1",199978,"丫丫",,,
922676,900,500,,2016-07-08T14:09:35.840Z,"","1",199978,"丫丫",,,
337252,900,500,,2016-06-23T11:28:01.090Z,"","1",199978,"丫丫",,,
193189,900,500,,2016-07-08T04:59:35.657Z,"","1",199978,"丫丫",,,
959882,900,500,,2016-07-03T11:28:40.356Z,"","1",199978,"丫丫",,,
929936,900,500,,2016-07-07T02:23:02.862Z,"7月6日补","1",199978,"丫丫",,,
408848,900,500,,2016-07-01T08:25:19.121Z,"","1",199978,"丫丫",,,
947291,900,500,,2016-06-25T12:51:33.567Z,"","1",199978,"丫丫",,,
610582,900,500,,2016-06-05T03:54:57.752Z,"","1",908013,"客户经理乖乖",,,
113283,900,500,,2016-06-25T12:05:21.513Z,"","1",199978,"丫丫",,,
146706,900,500,,2016-07-09T12:55:40.997Z,"","1",199978,"丫丫",,,
587997,900,500,,2016-07-08T13:47:45.892Z,"","1",199978,"丫丫",,,
539184,900,500,,2016-07-05T12:41:44.365Z,"","1",199978,"丫丫",,,
644201,900,500,,2016-07-02T15:41:52.326Z,"","1",199978,"丫丫",,,
170821,900,500,,2016-06-12T05:04:28.586Z,"","1",908013,"客户经理乖乖",,,
415360,900,500,,2016-07-07T12:49:20.966Z,"","1",199978,"丫丫",,,
297241,900,500,,2016-07-05T14:12:16.117Z,"","1",199978,"丫丫",,,
368426,900,500,,2016-07-09T11:41:16.124Z,"","1",199978,"丫丫",,,
540614,900,500,,2016-06-25T05:05:47.084Z,"","1",199978,"丫丫",,,
775019,900,500,,2016-07-06T03:52:03.475Z,"","1",199978,"丫丫",,,
237066,900,500,,2016-06-29T13:46:09.635Z,"","1",199978,"丫丫",,,
906297,900,500,,2016-06-10T02:21:37.497Z,"","1",965479,"超超",,,
504484,900,500,,2016-07-09T09:17:45.092Z,"7月1日补","1",199978,"丫丫",,,
225561,900,500,,2016-06-26T12:36:16.450Z,"","1",199978,"丫丫",,,
264596,900,500,,2016-07-08T10:56:46.192Z,"","1",199978,"丫丫",,,
591152,900,500,,2016-06-25T09:15:32.085Z,"","1",199978,"丫丫",,,
619831,900,500,,2016-07-10T06:29:16.608Z,"","1",199978,"丫丫",,,
908882,900,500,,2016-07-09T04:11:26.674Z,"","1",199978,"丫丫",,,
522651,900,500,,2016-07-05T11:18:15.776Z,"","1",199978,"丫丫",,,
788396,900,500,,2016-07-02T06:18:18.458Z,"","1",199978,"丫丫",,,
811121,900,500,,2016-06-28T05:26:25.357Z,"","1",199978,"丫丫",,,
930586,900,500,,2016-06-30T03:14:56.432Z,"","1",199978,"丫丫",,,
137794,900,500,,2016-07-10T14:36:48.273Z,"","1",199978,"丫丫",,,
738450,900,500,,2016-07-10T07:10:00.803Z,"","1",199978,"丫丫",,,
568160,900,500,,2016-07-03T08:35:22.646Z,"","1",199978,"丫丫",,,
437254,900,500,,2016-06-04T15:22:31.015Z,"","1",156172,"客户经理佳佳",,,
416378,900,500,,2016-07-10T06:43:25.946Z,"","1",199978,"丫丫",,,
625179,900,500,,2016-07-09T09:49:54.514Z,"","1",199978,"丫丫",,,
403792,900,500,,2016-06-17T07:17:42.840Z,"","1",199978,"丫丫",,,
370759,900,500,,2016-06-26T08:27:18.366Z,"","1",199978,"丫丫",,,
110304,900,500,,2016-07-09T10:38:24.615Z,"","1",199978,"丫丫",,,
533317,900,500,,2016-06-26T13:03:00.993Z,"","1",199978,"丫丫",,,
206373,900,500,,2016-07-08T08:55:24.780Z,"","1",199978,"丫丫",,,
696891,900,500,,2016-06-06T03:39:51.415Z,"","1",156172,"客户经理佳佳",,,
681474,900,500,,2016-07-08T05:41:19.446Z,"","1",199978,"丫丫",,,
736260,900,500,,2016-06-28T05:45:20.350Z,"","1",199978,"丫丫",,,
398539,900,500,,2016-07-11T02:42:51.281Z,"","1",199978,"丫丫",,,
357649,900,500,,2016-07-10T14:14:50.957Z,"","1",199978,"丫丫",,,
257025,900,500,,2016-07-08T07:23:31.893Z,"","1",199978,"丫丫",,,
812302,900,500,,2016-07-08T14:45:56.726Z,"","1",199978,"丫丫",,,
717042,900,500,,2016-07-08T07:58:20.004Z,"","1",199978,"丫丫",,,
653889,900,500,,2016-07-10T04:06:04.571Z,"","1",199978,"丫丫",,,
817804,900,500,,2016-07-09T13:57:12.079Z,"","1",199978,"丫丫",,,
868851,900,500,,2016-07-08T04:41:54.051Z,"","1",199978,"丫丫",,,
210657,900,500,,2016-07-07T06:15:42.972Z,"","1",199978,"丫丫",,,
733176,900,500,,2016-07-06T06:02:44.836Z,"","1",199978,"丫丫",,,
669289,900,500,,2016-06-19T14:15:14.967Z,"","1",199978,"丫丫",,,
555222,900,500,,2016-06-27T04:34:43.955Z,"","1",199978,"丫丫",,,
542851,900,500,,2016-07-08T13:04:37.579Z,"","1",199978,"丫丫",,,
463892,900,500,,2016-07-10T09:54:57.264Z,"","1",199978,"丫丫",,,
918864,900,500,,2016-07-07T05:46:55.597Z,"","1",199978,"丫丫",,,
918865,900,500,,2016-07-04T10:35:52.251Z,"","1",199978,"丫丫",,,
159306,900,500,,2016-06-25T05:03:01.229Z,"","1",199978,"丫丫",,,
523754,900,500,,2016-06-08T15:30:01.459Z,"","1",965479,"超超",,,
912636,900,500,,2016-06-08T12:18:34.473Z,"","1",908013,"客户经理乖乖",,,
891586,900,500,,2016-07-09T15:52:50.264Z,"","1",199978,"丫丫",,,
817335,900,500,,2016-07-05T08:14:10.502Z,"","1",199978,"丫丫",,,
498306,900,500,,2016-07-01T08:38:39.283Z,"","1",199978,"丫丫",,,
467085,900,500,,2016-06-05T13:19:18.973Z,"","1",965479,"超超",,,
905273,900,500,,2016-07-11T01:43:53.678Z,"","1",199978,"丫丫",,,
785911,900,500,,2016-06-26T11:33:42.193Z,"","1",199978,"丫丫",,,
878112,900,500,,2016-07-11T03:20:41.755Z,"","1",199978,"丫丫",,,
931972,900,500,,2016-07-07T05:40:16.276Z,"","1",199978,"丫丫",,,
466542,900,500,,2016-07-06T14:47:59.089Z,"","1",199978,"丫丫",,,
612033,900,500,,2016-06-27T14:58:23.019Z,"","1",199978,"丫丫",,,
497932,900,500,,2016-07-10T08:59:53.931Z,"","1",199978,"丫丫",,,
104785,900,500,,2016-07-09T10:03:36.803Z,"","1",199978,"丫丫",,,
130098,900,500,,2016-06-08T09:33:54.229Z,"","1",965479,"超超",,,
456875,900,500,,2016-06-04T08:49:23.715Z,"","1",908013,"客户经理乖乖",,,
836256,900,500,,2016-07-06T03:08:07.558Z,"","1",199978,"丫丫",,,
122682,900,500,,2016-07-06T13:39:44.410Z,"","1",199978,"丫丫",,,
341041,900,500,,2016-06-20T13:20:55.822Z,"","1",199978,"丫丫",,,
186328,900,500,,2016-06-29T08:56:35.956Z,"","1",199978,"丫丫",,,
829460,900,500,,2016-07-02T03:59:37.454Z,"","1",199978,"丫丫",,,
536051,900,500,,2016-07-09T06:21:36.771Z,"","1",199978,"丫丫",,,
792313,900,500,,2016-06-30T05:11:13.986Z,"","1",670288,"客户经理小五",,,
113814,900,500,,2016-07-09T10:43:21.207Z,"","1",199978,"丫丫",,,
697694,900,500,,2016-07-09T05:06:45.562Z,"","1",199978,"丫丫",,,
568506,900,500,,2016-06-18T02:59:19.334Z,"","1",199978,"丫丫",,,
269087,900,500,,2016-06-25T05:06:40.234Z,"","1",199978,"丫丫",,,
269867,900,500,,2016-06-24T13:43:05.546Z,"","1",199978,"丫丫",,,
184697,900,500,,2016-07-08T03:44:16.420Z,"","1",199978,"丫丫",,,
363130,900,500,,2016-07-07T04:39:22.379Z,"","1",199978,"丫丫",,,
